BatchNo,PalletNo,Code,Weight,Length,Width,Height,Num,Color
26,379,548336,2.06,275,190,150,2,red
26,379,548336,2.06,275,190,150,2,red
26,379,548385,6.46,425,250,200,2,tan
26,379,548385,6.46,425,250,200,2,tan
26,379,548464,5.2,315,200,205,2,blue
26,379,548464,5.2,315,200,205,2,blue
